,"('Portfolio_Index', '1')","('DR', '')"
2004-10-06,120.80531289999999,1.4909953146069628
2004-06-14,119.96433619999999,1.4933640584200898
2004-06-15,121.19997790000001,1.4834293384188337
2004-06-16,121.2646821,1.4725208411996809
2004-06-17,121.5296283,1.478289947863815
2004-06-18,121.46737979999999,1.4775055947754958
2004-06-21,121.6445895,1.4679372312806247
2004-06-22,121.3966064,1.4693305422604404
2004-06-23,121.70166200000001,1.4705063936392537
2004-06-24,122.2360805,1.472392820203058
2004-06-25,122.20745890000002,1.4679808892722228
2004-06-28,121.7162551,1.4665552928182162
2004-06-29,122.112531,1.4615228344882139
2004-06-30,122.53019750000001,1.4646661597343444
2004-01-07,122.5820038,1.4665544192754632
2004-02-07,123.25170890000001,1.4688618247518952
2004-06-07,122.72407390000001,1.4662490048911951
2004-07-07,122.840498,1.465504111435471
2004-08-07,122.7988215,1.4637676100427326
2004-09-07,122.9340111,1.464638889518295
2004-12-07,123.12978259999998,1.4679396883124862
2004-07-13,122.87496370000001,1.4671907423688912
2004-07-14,122.80286170000001,1.4606306544549685
2004-07-15,122.54425049999999,1.4586984141099648
2004-07-16,123.3782327,1.4545629026846236
2004-07-19,123.3452388,1.4526843125655322
2004-07-20,122.87204569999999,1.449698447085667
2004-07-21,122.43947890000001,1.4468728557159445
2004-07-22,122.26953449999999,1.4451758511827826
2004-07-23,122.1839743,1.4360631662253656
2004-07-26,121.8869297,1.4404775334135862
2004-07-27,121.4175122,1.4370556825152854
2004-07-28,121.46113419999999,1.4380812950459816
2004-07-29,121.911948,1.4370708864021389
2004-07-30,122.6277092,1.4369982275513289
2004-02-08,122.7932477,1.4330154297365807
2004-03-08,122.80163870000001,1.4326064842650021
2004-04-08,122.6411373,1.4333744407584503
2004-05-08,122.6423436,1.4334775379304983
2004-06-08,123.30418329999999,1.434054412705541
2004-09-08,123.0398118,1.4438854148118252
2004-10-08,123.0801272,1.4438534949692776
2004-11-08,123.0395797,1.4417660361291045
2004-12-08,122.92341950000001,1.4448314632449375
2004-08-13,123.2296577,1.4466743287065364
2004-08-16,123.42847659999998,1.4441148474371819
2004-08-17,123.9763771,1.4499984796936667
2004-08-18,123.92757140000002,1.4473611687462298
2004-08-19,124.320397,1.449986838022664
2004-08-20,124.19581609999999,1.4481857083798562
2004-08-23,124.02152340000002,1.4730972939407831
2004-08-24,123.8516545,1.4732929770119356
2004-08-25,124.31213329999999,1.4756879742968967
2004-08-26,124.68554440000001,1.4760330141237956
2004-08-27,124.8874163,1.4734630530511117
2004-08-30,124.98912920000001,1.474352759756786
2004-08-31,125.4328648,1.47462701863193
2004-01-09,125.55074609999998,1.474388097011028
2004-02-09,125.4517996,1.4822901548616276
2004-03-09,124.8058453,1.485592112152556
2004-07-09,125.4444402,1.4775018228849817
2004-08-09,125.8662925,1.4738392410871635
2004-09-09,125.7713844,1.4763101818479136
2004-10-09,126.20130859999999,1.4762892518174584
2004-09-13,126.56765940000001,1.4755107100801128
2004-09-14,126.65792569999999,1.4667861892733556
2004-09-15,126.2882341,1.4677980987647539
2004-09-16,126.9059473,1.4652358505753693
2004-09-17,126.73971929999999,1.462083801446978
2004-09-20,127.08879479999999,1.4561734962310415
2004-09-21,127.4106115,1.4583626541579768
2004-09-22,127.3924712,1.458018522842682
2004-09-23,126.90767859999998,1.4625766095633042
2004-09-24,126.9274553,1.4580498639425057
2004-09-27,126.94652620000001,1.4565482986662461
2004-09-28,127.05730449999999,1.4591211957154147
2004-09-29,126.7269607,1.4581589897337746
2004-09-30,126.73254159999999,1.4617863771539297
2004-01-10,126.95542040000001,1.4630184549794445
2004-04-10,127.1218068,1.4683530277912935
2004-05-10,127.3698747,1.4669594318241381
2004-06-10,127.2443877,1.467533217836778
2004-07-10,126.88400800000001,1.4728050823237016
2004-08-10,127.62508249999999,1.4719145025416522
2004-11-10,127.7136575,1.4721427008651868
2004-12-10,127.4853408,1.4713218850703451
2004-10-13,127.5821429,1.473671912674884
2004-10-14,127.72735390000001,1.4758952454774987
2004-10-15,127.5712145,1.4735425052217488
2004-10-18,127.81884450000001,1.4727544934539172
2004-10-19,127.832249,1.472449607239164
2004-10-20,128.0101625,1.4733237808110116
2004-10-21,128.1402106,1.4735238679368488
2004-10-22,128.0568979,1.4798037108363464
2004-10-25,128.0924689,1.4801173825269656
2004-10-26,128.31015449999998,1.4805864396821022
2004-10-27,128.282162,1.486961569275991
2004-10-28,128.5597675,1.4947962612179435
2004-10-29,128.7971319,1.494259254025645
2004-01-11,128.59816429999998,1.4949036538758698
2004-02-11,128.8558378,1.495253536941955
2004-03-11,129.1611925,1.4960822945552188
2004-04-11,129.8000697,1.4958773943548809
2004-05-11,129.4956377,1.4965296770293604
2004-08-11,129.21940049999998,1.5019962520953392
2004-09-11,129.1921741,1.5068978508364248
2004-10-11,129.11647250000001,1.5049104894265826
2004-11-11,129.40167069999998,1.502955678450907
2004-12-11,130.13139040000002,1.5104951254703898
2004-11-15,130.2890378,1.5017593192891965
2004-11-16,130.010186,1.5015437256418687
2004-11-17,130.7894399,1.5007744521221136
2004-11-18,130.9621899,1.4958017857944677
2004-11-19,130.2319305,1.4971844987297094
2004-11-22,130.1687379,1.5224612821442427
2004-11-23,130.26638490000002,1.5310092081397801
2004-11-24,130.6131709,1.5320495910832859
2004-11-26,130.5374652,1.529827146215394
2004-11-29,129.99348740000002,1.5358029849932444
2004-11-30,129.8158728,1.5341927228898091
2004-01-12,130.2283986,1.5330162300787988
2004-02-12,130.150649,1.530696903803142
2004-03-12,130.87083619999999,1.5320720113439266
2004-06-12,131.05498070000002,1.5288472111259308
2004-07-12,130.9227961,1.5334249085868348
2004-08-12,131.1845716,1.5337386619999223
2004-09-12,131.0764831,1.539110546340431
2004-10-12,131.1449087,1.540659495298977
2004-12-13,131.6902784,1.5403500467951512
2004-12-14,131.9635902,1.540195412207621
2004-12-15,132.6137759,1.5390748239969654
2004-12-16,131.77746090000002,1.5386037173191243
2004-12-17,131.57523270000002,1.531388265718824
2004-12-20,131.8470311,1.5323816245645971
2004-12-21,132.0899025,1.552433445308275
2004-12-22,132.3380803,1.5495770793118233
2004-12-23,132.5258168,1.548463589324787
2004-12-27,132.23497460000002,1.5432692984526986
2004-12-28,132.4786368,1.5478559462221966
2004-12-29,132.31147009999998,1.5432708239095243
2004-12-30,132.73953500000002,1.5397008258297138
2004-12-31,132.75338349999998,1.544294577012899
2005-03-01,132.87977949999998,1.5435739071480332
2005-04-01,131.87782679999998,1.5476272408121319
2005-05-01,131.67995,1.534676300163876
2005-06-01,131.7999867,1.5274390238660867
2005-07-01,131.605436,1.527831398714751
2005-10-01,131.70290500000002,1.5275300075967728
2005-11-01,131.8226815,1.5238039041219633
2005-12-01,132.102978,1.5250339819553764
2005-01-13,132.07053190000002,1.520496617445411
2005-01-14,132.2124257,1.5229774823310875
2005-01-18,132.4092461,1.525550953100645
2005-01-19,132.3623154,1.5240927114699978
2005-01-20,132.00745279999998,1.5303251048038724
2005-01-21,132.0687117,1.52982565471065
2005-01-24,132.1644454,1.5305112353136094
2005-01-25,131.86549879999998,1.5307410244541493
2005-01-26,132.2477616,1.5302809959998476
2005-01-27,132.1261091,1.530689935213596
2005-01-28,132.4356106,1.5415045816174053
2005-01-31,132.8448306,1.5447085832177772
2005-01-02,133.0164314,1.5455664259314983
2005-02-02,133.16936270000002,1.5513602431770834
2005-03-02,132.9274684,1.5525560151300872
2005-04-02,133.7081997,1.5579710548321712
2005-07-02,133.83861409999997,1.5481099220196741
2005-08-02,133.9319742,1.5529227459630262
2005-09-02,134.14732890000002,1.554771389153589
2005-10-02,133.9385375,1.557961364873483
2005-11-02,134.0350148,1.5626843175407439
2005-02-14,134.36147350000002,1.5831902698867704
2005-02-15,134.3762041,1.585613687477103
2005-02-16,133.98082240000002,1.584437504328755
2005-02-17,133.7007378,1.5803854818558754
2005-02-18,133.4838987,1.5764180593036683
2005-02-22,133.15429890000001,1.5939654215994805
2005-02-23,133.1682627,1.6017302506813995
2005-02-24,133.21711580000002,1.6597066280717676
2005-02-25,133.83689209999997,1.6758876479454061
2005-02-28,133.4202667,1.672772581524078
2005-01-03,133.5679877,1.6732198100451774
2005-02-03,133.4148721,1.6815983927241567
2005-03-03,133.4975412,1.6804212487462176
2005-04-03,134.3829221,1.6705060548087824
2005-07-03,134.5144087,1.656739969522929
2005-08-03,134.1018862,1.6379046609352943
2005-09-03,133.0831858,1.6270580692641787
2005-10-03,133.1013291,1.6056484452765176
2005-11-03,132.8479659,1.60731235712709
2005-03-14,132.9313779,1.602835959287707
2005-03-15,132.6244824,1.6108631368088207
2005-03-16,132.6473575,1.6190727627557893
2005-03-17,132.6089604,1.6236330716703407
2005-03-18,132.2558668,1.6293586024904665
2005-03-21,131.91985359999998,1.6256059255007638
2005-03-22,131.0985298,1.6207187646660632
2005-03-23,130.8321403,1.6101857464653633
2005-03-24,130.9666023,1.6198822114566296
2005-03-28,130.71275970000002,1.619950723007465
2005-03-29,130.7596158,1.6279531068144337
2005-03-30,131.3226765,1.6315806763510696
2005-03-31,131.7541848,1.646020993213137
2005-01-04,131.8430465,1.6755002171464932
2005-04-04,131.3561775,1.6747734592935235
2005-05-04,131.7275385,1.6749800714469238
2005-06-04,131.9747307,1.6731648361173035
2005-07-04,131.8904461,1.6727439647675115
2005-08-04,131.8599966,1.6769804230228271
2005-11-04,132.1648845,1.6789230789881906
2005-12-04,132.4727422,1.6806411158288792
2005-04-13,132.465007,1.6848729678111019
2005-04-14,131.900386,1.6886508104677287
2005-04-15,131.83352140000002,1.6799281503767318
2005-04-18,131.48011440000002,1.6950364648991285
2005-04-19,132.348007,1.6925246049790117
2005-04-20,131.9966,1.6848208674539604
2005-04-21,131.9320137,1.6908600884447587
2005-04-22,132.3744652,1.7072240789067858
2005-04-25,132.6486533,1.70645025306966
2005-04-26,132.21827820000001,1.707850367938
2005-04-27,132.4273009,1.7045221687468206
2005-04-28,132.4652691,1.7105543318735725
2005-04-29,132.53373190000002,1.7197368632861858
2005-02-05,132.7195314,1.7276005768707021
2005-03-05,132.9554492,1.7398726592508882
2005-04-05,133.2980908,1.7388980533797496
2005-05-05,133.52838640000002,1.7433471617705227
2005-06-05,133.0595739,1.7459562917463154
2005-09-05,132.9077156,1.741754784630745
2005-10-05,132.7511838,1.7352377303492328
2005-11-05,132.9006432,1.7405131861312357
2005-12-05,132.3651993,1.7418617304281152
2005-05-13,132.5230086,1.73452143914687
2005-05-16,132.5657824,1.74148987294363
2005-05-17,132.75261559999998,1.7572756050298148
2005-05-18,133.60599009999999,1.7585663151893132
2005-05-19,133.6822434,1.7415961500649448
2005-05-20,133.478175,1.741344685159576
2005-05-23,134.2385991,1.7659255395038083
2005-05-24,134.4382966,1.742403361910382
2005-05-25,134.1868351,1.7438476821633964
2005-05-26,134.3123751,1.734653523450004
2005-05-27,134.48297549999998,1.7326730946882807
2005-05-31,134.7223205,1.7293020226266655
2005-01-06,135.58493149999998,1.7346070929095518
2005-02-06,135.8534793,1.7183278619837445
2005-03-06,135.2351154,1.72290398130223
2005-06-06,135.5031511,1.7097679929296532
2005-07-06,135.8897417,1.709498969753967
2005-08-06,135.7631619,1.7052437608049864
2005-09-06,135.4757711,1.7056283990820074
2005-10-06,134.9961935,1.707889169771968
2005-06-13,134.7738014,1.7065989004981919
2005-06-14,134.864815,1.7068375706894032
2005-06-15,134.8943714,1.7072226700595972
2005-06-16,135.284491,1.7034237782546056
2005-06-17,135.68379299999998,1.7039338643597177
2005-06-20,135.4122735,1.7031576852726265
2005-06-21,135.7085145,1.694607548066737
2005-06-22,136.4620706,1.704613612765096
2005-06-23,136.0265887,1.7035234225224918
2005-06-24,135.8215164,1.701375772210929
2005-06-27,135.8570708,1.7022384105355128
2005-06-28,135.8460559,1.703774554359633
2005-06-29,135.9010119,1.7112846421117351
2005-06-30,136.07538730000002,1.7115425095347592
2005-01-07,135.4642151,1.7156750601218487
2005-05-07,135.32424980000002,1.719438645513939
2005-06-07,135.4618313,1.7220516898699776
2005-07-07,135.41448689999999,1.7224701619392422
2005-08-07,135.71571469999998,1.729788423934776
2005-11-07,136.1000511,1.7257456815335537
2005-12-07,136.10104280000002,1.739843440112923
2005-07-13,136.11902859999998,1.741822815876744
2005-07-14,136.2286628,1.738151276338212
2005-07-15,136.202058,1.737570366982261
2005-07-18,135.9798321,1.738163309792434
2005-07-19,136.1936255,1.734550012295308
2005-07-20,136.4230941,1.722592943389098
2005-07-21,136.042973,1.7219448609242318
2005-07-22,136.66014750000002,1.7296819573150153
2005-07-25,136.411828,1.7233194923011728
2005-07-26,136.411823,1.7244355697762703
2005-07-27,136.4983791,1.7269976581687607
2005-07-28,137.2135858,1.727060481896391
2005-07-29,136.89992780000003,1.7162021107042704
2005-01-08,136.83675119999998,1.7128512486537197
2005-02-08,137.0765386,1.709577272227233
2005-03-08,137.4674747,1.708306654742157
2005-04-08,137.08421819999998,1.70677844823724
2005-05-08,136.30414530000002,1.6988811814952092
2005-08-08,136.1669447,1.6826884497136927
2005-09-08,136.58690280000002,1.685221129137529
2005-10-08,137.0638229,1.6794643644014804
2005-11-08,137.65277749999998,1.679048898447321
2005-12-08,137.8243526,1.6668052363365384
2005-08-15,137.78480180000003,1.6575917203786952
2005-08-16,137.6252022,1.6590410719405093
2005-08-17,137.279066,1.6658851556024616
2005-08-18,137.2609123,1.6610217932294313
2005-08-19,137.38760390000002,1.6686565103105706
2005-08-22,137.71242180000002,1.658024201467537
2005-08-23,137.637258,1.6620360023330079
2005-08-24,137.3806916,1.6592822034666967
2005-08-25,137.5023563,1.6600047944368168
2005-08-26,137.30628769999998,1.6603912327184827
2005-08-29,137.38675680000003,1.6610819117309197
2005-08-30,137.4861935,1.6626748896984112
2005-08-31,138.7354671,1.6769770101601713
2005-01-09,139.09002230000002,1.6477922704445034
2005-02-09,139.1841806,1.6549262918851666
2005-06-09,139.4405717,1.6680871574062859
2005-07-09,139.25476840000002,1.6726889986841003
2005-08-09,139.09439509999999,1.684328233509269
2005-09-09,139.489315,1.6797516217023456
2005-12-09,139.2024533,1.6774793229129563
2005-09-13,139.06973190000002,1.6768529983760563
2005-09-14,138.9125551,1.674993917275034
2005-09-15,138.5785555,1.6792672656134002
2005-09-16,138.572423,1.677049131791134
2005-09-19,138.5931051,1.6796778156177816
2005-09-20,138.361897,1.679429926451294
2005-09-21,138.3915718,1.6882690839146788
2005-09-22,138.351452,1.6951139914919646
2005-09-23,137.9742861,1.6938780800105981
2005-09-26,137.9948421,1.683190958332216
2005-09-27,137.9061906,1.6828930142437388
2005-09-28,138.4183972,1.683498816288106
2005-09-29,138.70697980000003,1.685264360758782
2005-09-30,138.52453290000003,1.6878442200768018
2005-03-10,138.0909796,1.6976321370243073
2005-04-10,137.95986200000002,1.7108786128370952
2005-05-10,137.4379833,1.7164672992125531
2005-06-10,137.0235428,1.7151214926958807
2005-07-10,137.089272,1.7093345702891747
2005-10-10,136.8187587,1.7111827358728569
2005-11-10,136.639557,1.7103596938006431
2005-12-10,136.00775980000003,1.7063401839234444
2005-10-13,135.46540819999998,1.6969623975564
2005-10-14,135.925802,1.6945196078818157
2005-10-17,135.8369386,1.6974222229664842
2005-10-18,135.5027207,1.6985586807297937
2005-10-19,135.7171295,1.693312397565574
2005-10-20,135.3014034,1.7299242559710513
2005-10-21,135.80021169999998,1.729503899540272
2005-10-24,136.043033,1.7245557043613984
2005-10-25,135.81671359999999,1.7349942970874137
2005-10-26,135.4910737,1.738798436455442
2005-10-27,135.1801237,1.735826574230402
2005-10-28,135.48171399999998,1.739841327444789
2005-10-31,135.93416299999998,1.738651773690503
2005-01-11,136.0184081,1.7361564837498236
2005-02-11,136.436593,1.733640980881721
2005-03-11,136.40062849999998,1.732638998795547
2005-04-11,136.0797767,1.7365186615143793
2005-07-11,136.29557880000002,1.7358116153186969
2005-08-11,136.7419046,1.7328886755447512
2005-09-11,136.2817427,1.734074723252828
2005-10-11,136.9208227,1.73386695771711
2005-11-11,137.2977581,1.727793205479191
2005-11-14,136.67039509999998,1.7218109475040397
2005-11-15,136.7271646,1.715672724217468
2005-11-16,137.0929918,1.717960762018666
2005-11-17,137.8509169,1.7180736920050927
2005-11-18,138.0173342,1.7093189161081426
2005-11-21,138.5371978,1.7085894914818758
2005-11-22,138.8453684,1.7037606318976137
2005-11-23,139.03682419999998,1.7009808585430166
2005-11-25,139.1169459,1.698049705589045
2005-11-28,139.13574,1.6957945315776675
2005-11-29,138.7031906,1.697022285161286
2005-11-30,138.3492409,1.6963517496811273
2005-01-12,138.7228806,1.6928715895043376
2005-02-12,138.99772180000002,1.6988773494899685
2005-05-12,138.76703840000002,1.6993928043734543
2005-06-12,139.1244496,1.6986257190513196
2005-07-12,138.8611067,1.695315044248402
2005-08-12,139.2052643,1.6900948460313663
2005-09-12,139.0727865,1.686854671107059
2005-12-12,139.2076172,1.6952173295319353
2005-12-13,139.56884540000001,1.695939296107473
2005-12-14,140.2394375,1.6933155155884791
2005-12-15,139.8733341,1.686128673866575
2005-12-16,140.2987317,1.6833836809835794
2005-12-19,140.0356873,1.6976960964093617
2005-12-20,139.9546004,1.6962020330537695
2005-12-21,140.0907787,1.6967723129400762
2005-12-22,140.4719603,1.7200363113635697
2005-12-23,140.7631094,1.7171737972665224
2005-12-27,140.9215249,1.717566324204273
2005-12-28,141.0063609,1.7216320224075203
2005-12-29,140.8310974,1.7246758685041692
2005-12-30,140.47986459999998,1.7206181482372167
2006-03-01,141.57927780000003,1.7154045369241173
2006-04-01,142.33110180000003,1.6982748590207632
2006-05-01,142.364923,1.6952873869932115
2006-06-01,142.7598069,1.706444540098531
2006-09-01,142.8287159,1.6993617507344667
2006-10-01,142.36813180000001,1.6997138248408956
2006-11-01,142.4818649,1.6973074615255765
2006-12-01,142.61929919999997,1.695691229284586
2006-01-13,142.8492982,1.7018245885651346
2006-01-17,142.4691381,1.7042866817412263
2006-01-18,142.1112299,1.7027849526033307
2006-01-19,142.4371137,1.7024797003668908
2006-01-20,141.895607,1.706067576408094
2006-01-23,142.16765980000002,1.70659341574738
2006-01-24,142.089737,1.700256219140866
2006-01-25,141.6779297,1.6975835722420702
2006-01-26,142.0426419,1.6985529402397208
2006-01-27,142.5878342,1.6955849089356114
2006-01-30,142.2935221,1.6866156097387026
2006-01-31,142.2455065,1.6888828974743952
2006-01-02,142.23891619999998,1.6756516813600721
2006-02-02,141.80537019999997,1.674476592250895
2006-03-02,141.68276219999998,1.686671270620537
2006-06-02,141.78191,1.6893589000698725
2006-07-02,141.3598355,1.6716645293653012
2006-08-02,141.2441008,1.6660702552561788
2006-09-02,141.5877157,1.6687510059320823
2006-10-02,141.28913300000002,1.6729018743358135
2006-02-13,141.08659450000002,1.6655461798331928
2006-02-14,141.3176115,1.6535116035054398
2006-02-15,141.5173408,1.6483992043041007
2006-02-16,141.84424840000003,1.6482013833567917
2006-02-17,142.08622730000002,1.6483704519841615
2006-02-21,141.99829630000002,1.62744032416679
2006-02-22,142.6104329,1.6271274153451716
2006-02-23,142.59022290000001,1.6216842153418025
2006-02-24,142.5545194,1.6234728346126763
2006-02-27,142.65392119999998,1.6203409377537374
2006-02-28,142.47627549999999,1.62037068067952
2006-01-03,142.5147833,1.6300283836886078
2006-02-03,142.0402312,1.6291534776393033
2006-03-03,141.73406709999998,1.6206543868328176
2006-06-03,141.2240418,1.617031976555825
2006-07-03,140.7723376,1.6271689674606817
2006-08-03,140.82470669999998,1.6237924787974423
2006-09-03,140.97780559999998,1.6248079275583975
2006-10-03,141.20582530000001,1.639459768671136
2006-03-13,141.5084325,1.6405548431331811
2006-03-14,142.5350674,1.6438956096939272
2006-03-15,142.5699768,1.6243512240423073
2006-03-16,143.28516069999998,1.6257297467000917
2006-03-17,143.3012129,1.6150041627360063
2006-03-20,143.51139550000002,1.6267343282085325
2006-03-21,142.8081782,1.6269603456969886
2006-03-22,143.08367019999997,1.6231862169739122
2006-03-23,142.73843090000003,1.6226086594866367
2006-03-24,143.2105425,1.622987209019341
2006-03-27,143.0842457,1.6202516498651869
2006-03-28,142.4877315,1.617552155140408
2006-03-29,142.58872140000003,1.6140073919261995
2006-03-30,142.63620419999998,1.617254770998974
2006-03-31,142.4525229,1.6242886392626512
2006-03-04,142.6716057,1.6239358934225396
2006-04-04,142.9986196,1.627697152422304
2006-05-04,143.41519440000002,1.6268263027304852
2006-06-04,143.2449324,1.6262431721711477
2006-07-04,142.3747057,1.626932413859497
2006-10-04,142.36710490000002,1.6160337715702062
2006-11-04,142.12496389999998,1.6187714658127244
2006-12-04,141.8000534,1.6194116297692716
2006-04-13,141.4671283,1.6172917722671845
2006-04-17,141.8495015,1.6107471965889886
2006-04-18,142.747834,1.610682189530739
2006-04-19,142.9891281,1.5955027681443736
2006-04-20,142.9729127,1.6006084587101164
2006-04-21,143.3896462,1.5964202044376348
2006-04-24,143.3145368,1.5915207469587171
2006-04-25,142.80723490000003,1.5867730679233312
2006-04-26,142.8706707,1.5796771945868593
2006-04-27,143.2611112,1.5735970042896457
2006-04-28,143.3973507,1.5695301501050563
2006-01-05,143.0129099,1.5692261839533146
2006-02-05,143.5402477,1.5704053114376881
2006-03-05,143.2128835,1.5659009629045366
2006-04-05,143.470351,1.56564320789062
2006-05-05,144.1411914,1.5644432420389212
2006-08-05,144.3591895,1.5582073015030795
2006-09-05,144.4688236,1.549547811623522
2006-10-05,144.4208394,1.552133605132296
2006-11-05,143.79119609999998,1.553669887027875
2006-12-05,142.87526599999998,1.5476132639186988
2006-05-15,142.66177539999998,1.5329086489337687
2006-05-16,142.81621850000002,1.545489683478082
2006-05-17,141.61643480000004,1.5465721856730088
2006-05-18,141.8651386,1.5236591586880366
2006-05-19,141.7109843,1.5331777608357775
2006-05-22,141.27451519999997,1.533623729150006
2006-05-23,141.3354861,1.536620386372488
2006-05-24,141.2153979,1.5515516172308916
2006-05-25,141.6312488,1.5518247163677819
2006-05-26,142.15054750000002,1.5565240947003027
2006-05-30,141.4502371,1.5547538882797312
2006-05-31,141.3980378,1.5567704852183541
2006-01-06,141.9532501,1.5575100065630056
2006-02-06,143.01516,1.5536861272278129
2006-05-06,142.14263359999998,1.5337759669622717
2006-06-06,141.4511506,1.5260616741735284
2006-07-06,141.0218167,1.5256513631732962
2006-08-06,140.28802530000002,1.523041156855598
2006-09-06,140.73879430000002,1.5386934626243076
2006-12-06,140.0426769,1.5386933610828157
2006-06-13,139.1738439,1.5340179450264926
2006-06-14,138.9615542,1.5335010135051863
2006-06-15,139.8230941,1.5392684770308733
2006-06-16,139.72137869999997,1.5393062245410514
2006-06-19,139.2681161,1.5373263310948173
2006-06-20,139.265875,1.5570703315040664
2006-06-21,139.55744430000001,1.5539820184241977
2006-06-22,139.2646934,1.554412685464118
2006-06-23,139.1047702,1.5521661496616628
2006-06-26,139.20805249999998,1.5507307295948332
2006-06-27,138.930126,1.5511679907102638
2006-06-28,138.71993080000001,1.5550376852548886
2006-06-29,140.13788459999998,1.5579588315364092
2006-06-30,141.3984232,1.5305184652865063
2006-03-07,141.65242759999998,1.5207734857221862
2006-05-07,140.6369859,1.5219389942492885
2006-06-07,141.2906924,1.5079115488719061
2006-07-07,141.509952,1.5026294522711305
2006-10-07,141.63129130000002,1.504603567455938
2006-11-07,141.64869380000002,1.4982123650792012
2006-12-07,141.34357780000002,1.4990890694196004
2006-07-13,140.71301599999998,1.5001837406972065
2006-07-14,140.1676421,1.4979353520599181
2006-07-17,139.8493458,1.4981251784184677
2006-07-18,139.24749309999999,1.5004333617725527
2006-07-19,140.6508771,1.4986561565473016
2006-07-20,141.0689625,1.4774655507840067
2006-07-21,140.6628739,1.4834878978400905
2006-07-24,141.3683696,1.4789033401797733
2006-07-25,141.5034143,1.4764142688404405
2006-07-26,141.7782982,1.4788597441926377
2006-07-27,142.1476773,1.477522717853798
2006-07-28,142.86673190000002,1.4819173643180168
2006-07-31,142.93809040000002,1.4773627411192265
2006-01-08,142.6716888,1.4816302010434417
2006-02-08,143.2712879,1.4839977516106175
2006-03-08,143.1353751,1.4811407952206
2006-04-08,143.8766071,1.4809400571611173
2006-07-08,143.30703119999998,1.477277870942825
2006-08-08,143.27765180000003,1.4687412236339445
2006-09-08,143.3563135,1.467983195873018
2006-10-08,143.1531906,1.4701821125667103
2006-11-08,142.77051540000002,1.465005922489111
2006-08-14,142.8724895,1.4595332764265099
2006-08-15,143.90264109999998,1.460402859128665
2006-08-16,144.8534971,1.44961935078585
2006-08-17,144.9614018,1.4387471509388405
2006-08-18,145.22352080000002,1.4396314616953332
2006-08-21,145.210609,1.3803751281027388
2006-08-22,145.259977,1.3788784945171193
2006-08-23,144.9919176,1.3759677815052176
2006-08-24,144.9439396,1.3751619291215524
2006-08-25,144.9758124,1.3753039840672312
2006-08-28,145.2340749,1.3731956238122862
2006-08-29,145.40769630000003,1.3715174746998444
2006-08-30,145.7249803,1.371197096435534
2006-08-31,145.9366727,1.3717733533849772
2006-01-09,146.14748830000002,1.3745957604967143
2006-05-09,146.07970590000002,1.3728632689589626
2006-06-09,145.5222663,1.3724960246791678
2006-07-09,145.1806248,1.375295849709702
2006-08-09,145.3284284,1.3747570534681308
2006-11-09,145.02271930000003,1.3764524031947678
2006-12-09,145.6632274,1.3755002803920469
2006-09-13,145.97390080000002,1.3716451544302608
2006-09-14,145.85194860000001,1.370124697313966
2006-09-15,145.73694519999998,1.3686416554390008
2006-09-18,145.7613875,1.3673046782697702
2006-09-19,146.16079119999998,1.3689774038003062
2006-09-20,146.4514053,1.3693557338225397
2006-09-21,147.0373739,1.369310862133203
2006-09-22,147.039815,1.3732442882047509
2006-09-25,147.3344643,1.3739387539609387
2006-09-26,147.3479216,1.3766195490783206
2006-09-27,147.68981159999998,1.379173898833532
2006-09-28,147.68320680000002,1.377553687014906
2006-09-29,147.4955752,1.3750249560767127
2006-02-10,147.76456149999999,1.3755283626156591
2006-03-10,147.7145401,1.376879766250691
2006-04-10,148.4701919,1.3787449676620933
2006-05-10,148.4665621,1.3773598567236103
2006-06-10,147.70334169999998,1.3816319326682642
2006-09-10,147.94886519999997,1.378532169705796
2006-10-10,147.4264326,1.378231000644825
2006-11-10,147.2701438,1.3809937192318618
2006-12-10,147.7063247,1.379910911987181
2006-10-13,147.5865756,1.3737330491769892
2006-10-16,147.9714439,1.3740517662368252
2006-10-17,147.88550880000003,1.3727974356628632
2006-10-18,148.124428,1.3748693808442058
2006-10-19,148.0419185,1.3843910524826624
2006-10-20,148.08232859999998,1.3894589885333426
2006-10-23,147.95510890000003,1.389429578783719
2006-10-24,148.22445380000002,1.3896895146178303
2006-10-25,148.74909780000002,1.3889811745514085
2006-10-26,149.3507758,1.3890779506422422
2006-10-27,149.49749219999998,1.384737895739682
2006-10-30,149.4037393,1.3849876465798812
2006-10-31,149.89787980000003,1.383883734608607
2006-01-11,150.0549956,1.3846324943350043
2006-02-11,149.8011835,1.3887281831784501
2006-03-11,148.97701930000002,1.3869331103080826
2006-06-11,149.594448,1.3840696408645932
2006-07-11,150.221445,1.382904663999684
2006-08-11,150.2912841,1.3798228057943447
2006-09-11,150.1877207,1.377688629668232
2006-10-11,150.52468059999998,1.3762710673399823
2006-11-13,150.4442573,1.3778495775109483
2006-11-14,150.9016139,1.3778352922350314
2006-11-15,150.8609079,1.3755518731727776
2006-11-16,150.72031130000002,1.3762509013095572
2006-11-17,150.91860580000002,1.3781577113071972
2006-11-20,150.8784319,1.3747545578892675
2006-11-21,151.1396234,1.3745654623655406
2006-11-22,151.6081559,1.3752964968182806
2006-11-24,151.656782,1.3721949090844887
2006-11-27,151.1394648,1.3723300941159424
2006-11-28,151.3647293,1.373704306660929
2006-11-29,151.8234971,1.3740073982664207
2006-11-30,152.4559898,1.3744224764198352
2006-01-12,152.4912436,1.3731524719087922
